participant,block_order,trial_designator,p_c_tt1,p_c_tt2,p_c_tt3,p_c_tt4,p_ic_tt1,p_ic_tt2,p_ic_tt3,p_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt2,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt2,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt3,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt3,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
Participant 70,Inconsistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 70,Inconsistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 70,Inconsistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 70,Inconsistant,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
Participant 70,Inconsistant,Target 2 Accuracy,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Wrong,Wrong,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,Correct
Participant 70,Inconsistant,Target 3 Accuracy,,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,,,Correct,,Wrong,Correct,Correct,Correct,Correct,,Correct,,,Correct,,Correct,Wrong,Correct,Correct,Correct,,
Participant 70,Inconsistant,Target 4 Accuracy,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct
Participant 70,Inconsistant,Target 5 Accuracy,Correct,,,,Correct,,Correct,Correct,,Correct,Correct,Correct,,Wrong,Correct,Correct,,,Correct,Correct,,,Correct,Correct,Correct,,,,Correct,,Correct,Correct
Participant 70,Inconsistant,Target 6 Accuracy,,,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,,Correct,Correct,,,Correct,Wrong,Correct,,,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct
Participant 70,Inconsistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 70,Inconsistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 1 Raw Latency,1684,1778,1030,1201,1466,1295,1732,1966,2387,3183,1279,1326,3026,1700,1279,2324,1638,1826,2013,1607,2621,1419,1341,1841,1170,1155,1155,1373,1591,1575,4103,3447
Participant 75,Consistant,Target 2 Raw Latency,905,1358,1263,1170,1545,1186,1467,1482,2075,2995,3073,905,2121,1216,1981,1170,2699,1451,4009,1482,1420,4946,1076,2356,1311,1482,1513,1498,1310,1279,1263,1373
Participant 75,Consistant,Target 3 Raw Latency,1092,1622,1654,1201,3167,1201,2090,1716,1638,2121,1232,1123,1232,2028,2293,2527,1232,2777,1357,2574,1638,4461,952,1513,1061,1233,2153,1295,1357,1903,1077,5055
Participant 75,Consistant,Target 4 Raw Latency,1170,1935,1154,1389,1154,1170,1357,920,1263,1763,1575,1014,1279,1388,1404,4664,1014,1046,1420,1404,1294,1919,1482,2668,1092,2106,1467,1794,1700,2371,1248,1232
Participant 75,Consistant,Target 5 Raw Latency,764,1373,1716,1466,1310,1357,1466,1700,1919,1295,1061,936,1279,1732,1155,1388,905,1747,1310,1373,1622,1529,2714,1186,1124,1451,1186,2216,1092,1108,2043,1310
Participant 75,Consistant,Target 6 Raw Latency,1357,1591,3182,1138,1888,1934,795,1217,1575,2355,1061,1186,1388,2106,2995,2652,1014,1107,1591,2340,1030,1685,1684,4758,983,1498,1545,1685,936,1670,1450,1154
Participant 75,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 75,Consistant,Target 1 Accuracy,Correct,,Correct,,Correct,,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,,Wrong,Correct,Wrong,Correct,Correct,Wrong,Correct,,Correct,Correct,,Correct,,Correct,,Correct,Correct
Participant 75,Consistant,Target 2 Accuracy,,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,
Participant 75,Consistant,Target 3 Accuracy,Correct,,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Wrong,Correct,Correct,Wrong,Correct,Correct
Participant 75,Consistant,Target 4 Accuracy,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct,Correct,Wrong,,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct
Participant 75,Consistant,Target 5 Accuracy,,Correct,Correct,Correct,Correct,Correct,,Correct,,,Correct,Correct,,Correct,Correct,Correct,Correct,,Wrong,,Correct,,,Correct,,Correct,Correct,Correct,Correct,Correct,,Correct
Participant 75,Consistant,Target 6 Accuracy,Correct,Correct,Correct,,,Correct,Correct,Correct,,,,Correct,Correct,Correct,Correct,,,Correct,,Wrong,,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,Correct
Participant 75,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 75,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 1 Raw Latency,2184,1638,1045,2450,1872,1685,1092,1591,2216,1092,1357,1825,1918,1450,1201,2418,1107,1747,1311,1123,1357,1467,1294,3884,1170,1232,2324,1638,1170,2387,1482,3307
Participant 80,Inconsistant,Target 2 Raw Latency,1170,1077,2199,1810,2949,3588,2730,2528,749,1778,1029,2402,1264,1794,16536,1794,1482,1295,1326,1919,2465,1061,1794,3261,905,1591,1451,4353,5070,3869,3042,3120
Participant 80,Inconsistant,Target 3 Raw Latency,1794,2776,1872,2527,1513,1279,1294,7285,1170,2995,1466,3619,1154,1950,1498,2542,1404,1638,2215,2542,1233,6989,4041,1419,1061,1731,2434,1217,1420,1700,2372,1513
Participant 80,Inconsistant,Target 4 Raw Latency,1077,1154,1170,1294,2715,2871,1404,1950,2387,2215,1388,2262,983,3837,1607,1965,1419,2543,2590,2886,1108,3308,1779,1435,1014,1763,1404,7145,2278,2340,968,1794
Participant 80,Inconsistant,Target 5 Raw Latency,1061,2496,1498,1280,1482,2122,1997,1342,1762,1451,1264,1280,3588,1279,1217,1326,1060,1217,1232,1576,2060,1295,1809,1482,983,1342,1435,2278,1170,7254,2013,1279
Participant 80,Inconsistant,Target 6 Raw Latency,998,4415,2371,1732,1935,1591,2013,1108,1435,1186,1264,1060,1466,3791,2465,1264,1030,1435,3355,1014,1420,1888,1358,2262,1326,1341,1342,1684,2012,2247,1295,1778
Participant 80,Inconsistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 80,Inconsistant,Target 1 Accuracy,,,Correct,Wrong,Correct,Wrong,Correct,Wrong,Correct,,,Correct,Correct,Correct,Correct,Wrong,Correct,,,Correct,Correct,Correct,,Correct,,,Correct,Correct,Correct,Wrong,Correct,Wrong
Participant 80,Inconsistant,Target 2 Accuracy,Correct,,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,,Correct,,Correct,Correct,Correct
Participant 80,Inconsistant,Target 3 Accuracy,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Wrong,Wrong,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong
Participant 80,Inconsistant,Target 4 Accuracy,Correct,Correct,Correct,,,Correct,Correct,Correct,Wrong,,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct
Participant 80,Inconsistant,Target 5 Accuracy,Correct,,,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,,,Correct,,Correct,Correct,Wrong,,Correct,Correct,,Correct,,,Correct,Correct,Correct,,Correct
Participant 80,Inconsistant,Target 6 Accuracy,,Wrong,Correct,,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,,Correct,Correct,,Correct,,Correct,Correct
Participant 80,Inconsistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 80,Inconsistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 1 Raw Latency,1576,2496,1591,1295,1233,2902,1935,2886,936,1685,2231,1560,1498,4056,1794,2356,1248,1201,1326,1731,1778,3448,1310,3806,1107,2371,1903,1373,1420,2964,1498,1576
Participant 85,Consistant,Target 2 Raw Latency,1451,3432,1466,1575,1466,1747,2184,1872,1700,2215,1528,1451,2855,2823,1513,1419,1747,1732,1560,1435,1373,1576,3291,2215,1201,1435,1436,3479,1451,1295,1528,2605
Participant 85,Consistant,Target 3 Raw Latency,1092,1201,1732,1669,1560,1466,2355,2371,1934,4212,1623,1326,1934,1544,1731,4212,1185,1513,1763,1903,1919,1576,1778,3182,1154,2511,2028,1420,1482,1420,1685,1342
Participant 85,Consistant,Target 4 Raw Latency,2184,1887,1326,2028,1684,3900,1950,1763,1841,1966,1295,1809,2075,3089,1794,3057,1201,1607,1435,2122,1435,1778,1358,2870,2215,2683,1560,1528,1514,1669,1404,3932
Participant 85,Consistant,Target 5 Raw Latency,1435,1654,1420,1513,1264,2450,1669,3105,2169,1700,1576,1529,1497,1357,1794,2371,1029,1731,1544,2699,1216,1342,3775,2012,1731,2402,1560,1451,1232,2387,1544,3058
Participant 85,Consistant,Target 6 Raw Latency,1560,2668,1607,1638,1186,1592,1435,2590,1373,2324,1513,2402,1575,1700,2355,2044,1186,1825,3229,1341,1622,1482,1529,2122,2402,1186,1701,1389,2653,1919,1716,1935
Participant 85,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 85,Consistant,Target 1 Accuracy,Correct,,Correct,,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,Correct,,Correct,Correct,,Correct,Correct,Correct,,Correct,,Correct,,Correct,,Correct,Correct
Participant 85,Consistant,Target 2 Accuracy,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,,Correct,Correct,,,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,,Wrong,Correct,Correct,,Correct
Participant 85,Consistant,Target 3 Accuracy,Correct,Correct,Correct,,Correct,Wrong,Correct,,Correct,,Correct,,,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,
Participant 85,Consistant,Target 4 Accuracy,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct
Participant 85,Consistant,Target 5 Accuracy,,Correct,,Correct,Correct,Correct,,Correct,,,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,Correct,,Correct,,Correct,,Correct,,Correct,Correct,Correct,,Correct
Participant 85,Consistant,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
Participant 85,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 85,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 1 Raw Latency,1779,1388,1810,1076,1295,1076,1982,1123,1419,1326,1529,2044,1513,1529,1529,1451,2294,1435,2060,1186,1326,1513,2980,1685,1326,1872,1669,1155,1186,2121,1420,2184
Participant 95,Consistant,Target 2 Raw Latency,1607,1498,1358,1591,2106,1155,1622,1513,1139,1903,1966,1404,1232,1654,1435,2152,1716,1669,1420,1435,3276,2371,2558,1872,1373,2231,1498,1108,2043,1981,1435,1388
Participant 95,Consistant,Target 3 Raw Latency,1264,2324,1856,1264,2715,1748,1731,1935,1170,1950,1903,1591,1544,1638,1482,1513,1185,1154,1155,1684,4321,2012,1966,2683,1404,1934,1747,2262,2262,1669,1857,2418
Participant 95,Consistant,Target 4 Raw Latency,1248,1747,1747,1513,1264,2777,1872,1716,1232,1294,2106,1295,1139,2246,1934,2480,1654,1529,1544,1264,1107,2200,3322,1373,1966,3416,2574,1155,1342,1623,1045,1435
Participant 95,Consistant,Target 5 Raw Latency,1326,1888,1591,1731,1357,1716,1731,1576,1248,1544,1888,1186,1810,1326,1170,1560,1560,2871,1685,2839,1373,1794,1903,2028,1435,1638,1404,1607,1560,1155,1841,2262
Participant 95,Consistant,Target 6 Raw Latency,1139,1482,1341,1904,1576,1888,1841,1404,1263,1607,1435,1966,1280,1436,1311,1966,1263,1076,1295,1545,1232,1872,4368,1965,1716,2637,1653,1482,1310,1982,1904,2480
Participant 95,Consistant,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participant 95,Consistant,Target 1 Accuracy,Correct,,,Correct,Correct,Correct,,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,Correct,Wrong,Correct,Correct,,,Correct,Correct,Correct,,Correct
Participant 95,Consistant,Target 2 Accuracy,,Correct,Correct,Correct,,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,Correct,Correct,,,Correct,Correct,Correct,,Correct,Correct,
Participant 95,Consistant,Target 3 Accuracy,,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,,Correct,Correct,Wrong,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,,Correct
Participant 95,Consistant,Target 4 Accuracy,Correct,,Correct,,Correct,,,Correct,Correct,Correct,,,Correct,,Correct,Correct,,Correct,Correct,,Correct,,Correct,Correct,Correct,,Correct,,Correct,,,Correct
Participant 95,Consistant,Target 5 Accuracy,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,Correct,Correct,,Correct,Correct,Correct,Correct,Correct,Correct,,,Correct,,,Wrong,,Correct,Correct,Correct,Correct,Correct,Correct,
Participant 95,Consistant,Target 6 Accuracy,Correct,Correct,Correct,,Correct,,Correct,,,,Correct,Correct,Correct,Correct,,Correct,Correct,,Correct,,,Correct,Correct,Correct,Correct,Correct,Correct,,Correct,,Correct,
Participant 95,Consistant,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Participant 95,Consistant,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
